103877951616192529,90
102787200132955066,1080
103877925817094140,335
102787200126663579,770
103877774634323825,290
102787200149928963,1615
99566404855553726,25
99566404852189289,2040
99566404854685458,1160
99566404848691211,-85
104212455500985426,410
104212474149188693,370
104234362586443283,345
104234144258996303,405
104211677548295324,260
104228817622043824,610
101422616509070746,1195
103743162394217975,405
104251016988118464,640
101428372830010965,-430
99566406493155041,1300
104367082616536883,105
104367068120825486,3170
98767991897792379,-50
98767991846127102,795
104367077419533265,10
99566406490127625,1455
104367072827489994,-220
104367099322647716,-360
104710369093939895,760
104710359142494900,-245
104710343016706538,350
103935446548920777,1225
104710354840711661,1155
104710316579222193,995
104710429139492585,280
104710678170825211,490
104710373370426042,485
104710383210356454,-320
104710682193583854,-305
104710419905376957,390
99566404846951820,130
99322214684939974,635
99566404853058754,1065
99124844355850858,400
99124844361058275,365
105357803054359120,440
105357804699574324,360
105352091319919029,305
105301786369976273,495
105301791701328923,305
105351835580819729,495
105193385417106233,435
99124844358677975,400
99124844362174905,365
99124844353216570,400
99124844356912967,260
105193481874236222,435
105351737774956843,435
105301773561628001,365
105301755072677196,435
105351724613755142,365
105193571520283762,435
99124844354766222,435
105193554293818475,435
105301877841257613,435
105521706535388095,1730
105521637552587612,740
105520786527322647,1225
105520788833075738,750
105520796734358045,-125
105520784254806142,90
105520781900097659,95
105521293297166647,-640
105521504308341229,-390
105521451717484016,70
105521239281281237,-360
105521674055625312,-160
105520826536746180,-110
105520816474194464,145
105520819263036609,760
105520822049210915,425
105520824521753126,810
105536952747658409,520
105536738266035235,-390
105536918475957734,1950
105536773074826367,-355
105537226118106446,200
105537149834356301,1230
105536980594429116,225
105505619546859895,-2290
105397404796640412,1200
105397399468432537,-290
105547976546505145,260
105543843212923183,490
104202382255290736,-530
99566408221961358,1410
105548000936710641,75
105548019132871601,-190
105550051809743868,-970
105550026570060790,1620
105550042327365041,445
105550047979361273,-180
105550049871017396,1380
105550059790656435,1520
105550036134585264,-1420
105550054006182911,965
105537444152141556,600
105550033967461806,1835
105550024238752685,-1195
105532840001188717,175
105537408539332006,-70
105532791598779236,110
102787200153467923,-225
105537621677160078,260
105550003470349739,-475
105550005698683818,-45
105519977854458717,500
105519562229907355,450
105520077508552574,510
105519846782566525,-640
105519945593890595,-140
105520713962793016,225
102787200159169580,75
105519746234964687,780
105504044166670507,2655
105559480124455983,1720
102787200136756173,1895
105503778424809514,-170
105503535895066182,-1000
105503848339138647,-515
105503948999800557,-765
105521408363571548,930
102787200138722262,-795
105521419784127190,-1505
105521412995449549,-35
105521402545275594,-245
105549991104165282,550
105550001032913831,495
105549988405523871,1120
105549998884468136,1355
105549997263803379,805
105549995617170853,-220
105549993449477104,30
105549984475833252,10
105514907449611976,1220
105514967858969605,710
105515345386578249,260
105515266817621145,-300
102787200151698443,2240
105515219038427019,2725
105515109012592449,-880
105537947396116202,225
105536643047197642,1330
105593213115128994,-455
105593129376630217,345
105593182576105603,-495
105593278887024877,-230
105593311172904657,180
105593161016793151,-325
105594163014588871,-785
105594135137147298,2035
105593951536470384,645
105594101461473671,-480
105594116005157262,480
105594176887807460,-170
105553606349477427,2470
105553729458550723,15
105554088239949229,400
102787200124959636,505
105553684493690219,-30
104841890701948065,1465
98767991916844003,-370
103963753080578719,995
104270958001747936,1045
103963715924353674,0
101978171843206569,-230
98767991871709842,670
105663527959374033,-495
100289931264192378,-20
105913221137618666,520
105957640798249312,330
105913232697120493,200
105913111502565010,225
105957603362200620,210
105913238372341488,575
98767991892579754,2040
106250732506012141,400
106301891501674861,820
106300533256999014,260
106295024192678387,320
106302119383559530,460
106222632206917342,200
106334794714373670,255
106334802515490809,375
106371176555003349,-135
106371141659311452,955
105709099258505657,430
106382545123328648,1355
106421708401759879,540
106269818143576465,560
106269804045322803,1240
106269859169658575,-400
106827765448944398,440
106827827857159558,1080
106827839261303409,575
106827815539026710,75
106827832203113865,380
106827844148688268,360
106827823550343961,125
106827848618374543,165
106806779752531762,-495
106806773698472633,450
106857739520697600,760
106857755268998406,435
106857724782292541,295
106857761435870473,295
106857734387052095,550
98767991882270868,565
99566404850008779,1135
107251941920386009,340
107251307514079872,570
98767991954244555,1735
107251374793416561,1205
107258254469504696,-380
107251245690956393,-35
107251295460371069,-345
107251231972989211,100
107563714667537640,60
107416342401528388,215
107416483509696259,885
107423083507599175,65
107423075317119707,1415
107456419134134246,245
107423109717243380,830
107423086908356081,40
107456284318482723,-260
107468079354897663,-480
107467834753797729,745
107467827374313054,150
107467794614674479,960
107422385694193066,670
107467803833323099,1200
107597866344501908,215
107597858964689090,-60
107597875833524424,440
107597870621708485,455
107574959289974368,-265
106250729133367861,385
107575082591536093,1320
107179722233063345,90
107456994699991548,590
107110686951738484,-20
107581209070519555,-205
107581212180071788,-285
107581206998502078,1020
107581300297680248,915
107581178720470377,95
107581296208168309,-500
107581284487120142,1010
107581287168722290,1545
107437032053655867,-245
106302593752767294,420
107599089191671351,-240
107599156601411192,1240
107599112065439311,270
107599040773840060,820
107598982142057588,130
107599174108436104,-260
107599188771591359,-360
107581689894520368,675
107581765633427097,1100
107581733744920199,40
107581738783262346,445
107581750701049485,180
107581755241449104,190
107581759470356115,2830
107581761958954646,-600
107599061926073885,155
107599144012469862,40
107582181197106556,-85
107582178455767077,750
107582157086477662,1995
107582169874155554,380
107582150625414483,145
107582176093752697,295
107582184905264520,705
107582173169864040,-155
107603544245460197,285
107603551467692884,95
107603554304287575,625
107603548241713732,765
107603600826620492,2080
107603566520687175,-75
107603586980602718,85
107603596915629288,-135
107598788926820994,2265
107598712583969458,535
107598704067400262,-340
107598785733448849,400
107598878262940546,-415
107598699275015260,1575
104843437139220481,-500
107598780504331406,20
107598805167594304,85
107598764318774383,160
107598651997213225,-25
107598683861013570,1295
107582591908138922,305
107582613263241138,85
107582609836036013,135
107582638341246907,330
107582598621022934,180
107582618156093368,1555
107582641798795198,675
107582615829368757,110
107760667929003738,615
107700204561086446,895
107700199633958891,1645
107700211633200412,-165
107700208463820785,-150
107635420167535818,-860
102141671183409133,1110
107580499570181349,330
107953988302037900,330
107580444745581889,330
107580481273119961,405
107580455322240324,235
107580483738977500,105
108159895060191922,375
108159996371573462,550
108159906656575497,400
108159940380634858,435
108159931194715877,375
108160427796377354,365
108159845095742125,400
108159827490151079,330
108159958519099117,575
108160044440853213,330
108160450260086541,400
108159885652963033,290
102141671185899507,510
108160054279576291,365
108159913250086924,440
108159909915499189,330
108159917648031455,680
108159999493642969,330
108159890692353756,225
108160026618060825,505
108159968741268165,470
108159964760727567,330
108159926619909858,365
108159838146173610,330
108159818787172051,400
108160048461159136,270
108159857058492118,495
108160009014193908,330
102141671181705193,435
108159921977465528,365
102141671182557163,365
108159809840323235,330
108203154514683518,1000
108203164850614211,610
108203166973601408,30
108203169709977541,170
108203159356403647,500
108203173414485265,230
108203161924300737,260
108018637503819612,85
108319257932089006,-560
108121047955658273,775
108319669531442279,-140
108131965235538611,-220
107580475800733004,350
108361575122450254,430
108361552741927561,690
108361565719424734,170
108361563004344389,-920
108361578564310810,205
108361550364038935,125
108361570687544399,310
108361545122797332,470
108361537886099513,295
108404211655217274,1185
108517492697602721,-520
108566004579728490,295
108565997404381643,365
109631326144414089,625
109631541326560210,-15
109672446077514083,150
108121051709036068,350
109672618694070633,-110
109631610813971977,370
109631614501223948,220
109539776003058530,530
109539873500788632,20
109800832177252614,1190
107599485973747723,235
107564135791716115,-530
107564167676290839,520
107565448721890834,155
107565493716773932,-50
109642690191894407,625
108403526900459473,85
107565477822627354,465
109642680932009857,690
109698855806033734,270
109699042809864069,535
109699038581250169,225
109698757443650056,490
109674814051390025,1105
109674808371974726,10
109669678317817381,530
109698026697016325,210
109698030312834058,85
107456352597333899,-520
107456355516438414,-240
109523293035238887,375
107450819235010833,515
109671201259007744,-430
109671193729027761,-670
109675490370327425,275
109675484017801229,490
109782787975510889,605
109783023470714128,690
109783124183318312,330
107580497041999074,340
109783149221216052,255
109783170393931575,210
109783130654973406,415
109783160511364305,255
107580506699777259,295
109782867012820172,365
109783164711873455,290
109783136441695429,295
109637393694097670,110
109480204628225868,630
109480056092207899,385
109676337359108345,375
108439036582886702,390
108078422885368642,300
107655539755387391,100
109671413728531527,260
107067065368380132,310
107128093558481418,260
107179740624168899,440
109539675734129088,110
109704625422425316,250
107693836459380354,310
109697686032800938,-80
109697689430777005,60
109697683685398040,370
109485335453835911,740
109485342651298305,250
109485351596724390,565
109696138543579708,190
109695924147263860,335
109696126554266494,1160
109696115986547257,350
109696092218588987,410
109696073114910519,260
109696047948627764,260
109695910533747910,370
108352305932141947,490
107648168744912288,310
108448995754333242,210
109668849651338559,390
109692074894483834,-20
109692071893352727,40
108573042084687884,800
109828279319224248,-430
109981644490281844,455
109981647134921596,475
109981650516317055,340
109981678167856017,325
109981655738221109,295
99566404853854212,1350
99566404845279652,615
103461966986776720,20
101388912914513220,250
101388912911039804,-35
98767991887166787,325
99566404847770461,-75
99566404856367466,-165
106972778172351142,570
